medicine,company,img_url
フェキソフェナジン塩酸塩錠60mg「杏林」,キョーリンリメディオ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490023F1156/4490023F1156_004.jpg
ボグリボース錠0.3mg「杏林」,キョーリンリメディオ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3969004F2302/3969004F2302_000.jpg
サムスカ顆粒1%［抗利尿ホルモン不適合分泌症候群（SIADH）における低ナトリウム血症］,大塚製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2139011D1022/2139011D1022_000.jpg
ヨードコート軟膏0.9%,帝國製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2699704M1033/2699704M1033_004.jpg
バラシクロビル錠500mg「JG」,日本ジェネリック株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/6250019F1098/6250019F1098_000.jpg
エルデカルシトールカプセル0.5μg「サワイ」,沢井製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3112006M1030/3112006M1030_001.jpg
エルデカルシトールカプセル0.75μg「サワイ」,沢井製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3112006M2037/3112006M2037_001.jpg
クロロマイセチン錠50,アルフレッサファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/6151001F1030/6151001F1030_009.jpg
クロロマイセチン錠250,アルフレッサファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/6151001F2053/6151001F2053_008.jpg
リバオール錠20mg,アルフレッサファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3919002F1038/3919002F1038_010.jpg
アムロジピン錠2.5mg「CH」,日本ジェネリック株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2171022F1053/2171022F1053_007.jpg
アムロジピン錠5mg「CH」,日本ジェネリック株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2171022F2050/2171022F2050_007.jpg
ニトラゼパム錠5mg「JG」,日本ジェネリック株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1124003F2265/1124003F2265_004.jpg
ニトラゼパム錠10mg「JG」,日本ジェネリック株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1124003F3156/1124003F3156_004.jpg
メサラジン注腸1g「JG」,日本ジェネリック株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2399715X1031/2399715X1031_003.jpg
メマンチン塩酸塩錠5mg「オーハラ」,大原薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1190018F1074/1190018F1074_001.jpg
メマンチン塩酸塩錠10mg「オーハラ」,大原薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1190018F2070/1190018F2070_001.jpg
メマンチン塩酸塩錠20mg「オーハラ」,大原薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1190018F3077/1190018F3077_001.jpg
メマンチン塩酸塩OD錠5mg「オーハラ」,大原薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1190018F4111/1190018F4111_001.jpg
メマンチン塩酸塩OD錠10mg「オーハラ」,大原薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1190018F5118/1190018F5118_001.jpg
メマンチン塩酸塩OD錠20mg「オーハラ」,大原薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1190018F6114/1190018F6114_001.jpg
グリメピリド錠0.5mg「オーハラ」,共創未来ファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3961008F3210/3961008F3210_008.jpg
グリメピリド錠1mg「オーハラ」,共創未来ファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3961008F1160/3961008F1160_008.jpg
グリメピリド錠3mg「オーハラ」,共創未来ファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3961008F2167/3961008F2167_008.jpg
ドルモロール配合点眼液「日点」,株式会社フェルゼンファーマ,https://www.qlife.jp/meds/img/packageinsert/basic/1319819Q1062/1319819Q1062_006.jpg
プラノプロフェン点眼液0.1％「日点」,株式会社フェルゼンファーマ,https://www.qlife.jp/meds/img/packageinsert/basic/1319724Q1189/1319724Q1189_005.jpg
ラタノプロスト点眼液0.005％「ニッテン」,株式会社フェルゼンファーマ,https://www.qlife.jp/meds/img/packageinsert/basic/1319739Q1215/1319739Q1215_004.jpg
メマンチン塩酸塩OD錠5mg「ZE」,全星薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1190018F4090/1190018F4090_001.jpg
メマンチン塩酸塩OD錠10mg「ZE」,全星薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1190018F5096/1190018F5096_001.jpg
メマンチン塩酸塩OD錠20mg「ZE」,全星薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1190018F6092/1190018F6092_001.jpg
イミダフェナシンOD錠0.1mg「YD」,共創未来ファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2590013F2066/2590013F2066_001.jpg
イミダフェナシン錠0.1mg「YD」,共創未来ファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2590013F1051/2590013F1051_001.jpg
ラベプラゾールNa錠5mg「JG」,日本ジェネリック株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2329028F3042/2329028F3042_001.jpg
デュタステリドカプセル0.5mgAV「TC」,中北薬品株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2499011M1078/2499011M1078_000.jpg
スルピリド錠50mg「アメル」［中枢神経用剤］,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2329009F1152/2329009F1152_004.jpg
スルピリド細粒50%「アメル」［中枢神経用剤］,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2329009C3108/2329009C3108_003.jpg
スルピリド細粒10%「アメル」［中枢神経用剤］,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2329009C2080/2329009C2080_003.jpg
スルピリド細粒10%「アメル」［消化器用剤］,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2329009C2080/2329009C2080_003.jpg
スルピリド細粒50%「アメル」［消化器用剤］,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2329009C3108/2329009C3108_003.jpg
アネレム静注用50mg,ムンディファーマ株式会社,https://www.qlife.jp/meds/image/noimage.png
グリメピリド錠1mg「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3961008F1276/3961008F1276_000.jpg
グリメピリド錠3mg「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3961008F2272/3961008F2272_000.jpg
ゾルピデム酒石酸塩錠10mg「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1129009F2307/1129009F2307_004.jpg
グリメピリド錠0.5mg「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3961008F3287/3961008F3287_000.jpg
クロピドグレル錠25mg「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3399008F1270/3399008F1270_000.jpg
クロピドグレル錠75mg「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3399008F2277/3399008F2277_000.jpg
テルミサルタン錠20mg「NPI」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2149042F1084/2149042F1084_000.jpg
テルミサルタン錠40mg「NPI」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2149042F2080/2149042F2080_000.jpg
テルミサルタン錠80mg「NPI」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2149042F3087/2149042F3087_000.jpg
シロドシンOD錠2mg「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2590010F3158/2590010F3158_000.jpg
シロドシンOD錠4mg「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2590010F4154/2590010F4154_000.jpg
ジピリダモール錠25mg「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2171010F2618/2171010F2618_000.jpg
チアプリド錠25mg「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1190004F1196/1190004F1196_000.jpg
チアプリド錠50mg「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1190004F2184/1190004F2184_004.jpg
セレコキシブ錠100mg「オーハラ」,大原薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1149037F1089/1149037F1089_001.jpg
セレコキシブ錠200mg「オーハラ」,大原薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1149037F2085/1149037F2085_001.jpg
バルデナフィル錠10mg「トーワ」,東和薬品株式会社,https://www.qlife.jp/meds/image/noimage.png
バルデナフィル錠20mg「トーワ」,東和薬品株式会社,https://www.qlife.jp/meds/image/noimage.png
ジフルプレドナート軟膏0.05%「イワキ」,岩城製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2646725M1236/2646725M1236_001.jpg
スルピリド錠50mg「アメル」［消化器用剤］,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2329009F1152/2329009F1152_004.jpg
ボレースプレー1％,久光製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2659708R1050/2659708R1050_002.jpg
ラベプラゾールNa塩錠10mg「オーハラ」,大原薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2329028F1147/2329028F1147_004.jpg
酸化マグネシウム錠330mg「ヨシダ」,吉田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2344009F2090/2344009F2090_014.jpg
酸化マグネシウム錠200mg「ヨシダ」,吉田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2344009F3046/2344009F3046_014.jpg
酸化マグネシウム錠250mg「ヨシダ」,吉田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2344009F1094/2344009F1094_014.jpg
酸化マグネシウム錠300mg「ヨシダ」,吉田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2344009F5030/2344009F5030_007.jpg
酸化マグネシウム錠400mg「ヨシダ」,吉田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2344009F6037/2344009F6037_007.jpg
酸化マグネシウム錠500mg「ヨシダ」,吉田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2344009F4069/2344009F4069_014.jpg
レボセチリジン塩酸塩錠5mg「日本臓器」,日本臓器製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490028F1175/4490028F1175_004.jpg
ジフルプレドナートクリーム0.05%「イワキ」,岩城製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2646725N1169/2646725N1169_002.jpg
レボセチリジン塩酸塩ドライシロップ0.5％「日本臓器」,日本臓器製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490028R1066/4490028R1066_001.jpg
レボセチリジン塩酸塩錠2.5mg「日本臓器」,日本臓器製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490028F2082/4490028F2082_008.jpg
ベタメタゾンジプロピオン酸エステルクリーム0.064%「サトウ」,佐藤製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2646703N1162/2646703N1162_002.jpg
タダラフィル錠10mgCI「TCK」,辰巳化学株式会社,https://www.qlife.jp/meds/image/noimage.png
タダラフィル錠20mgCI「TCK」,辰巳化学株式会社,https://www.qlife.jp/meds/image/noimage.png
炭酸リチウム錠100mg「アメル」,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179017F1064/1179017F1064_006.jpg
レボフロキサシン錠250mg「TCK」,辰巳化学株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/6241013F2080/6241013F2080_000.jpg
レボフロキサシン錠500mg「TCK」,辰巳化学株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/6241013F3086/6241013F3086_000.jpg
エゼチミブ錠10mg「TCK」,辰巳化学株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2189018F1078/2189018F1078_000.jpg
イミダフェナシンOD錠0.1mg「TCK」,辰巳化学株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2590013F2058/2590013F2058_000.jpg
メマンチン塩酸塩OD錠5mg「TCK」,辰巳化学株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1190018F4073/1190018F4073_000.jpg
メマンチン塩酸塩OD錠10mg「TCK」,辰巳化学株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1190018F5070/1190018F5070_000.jpg
メマンチン塩酸塩OD錠15mg「TCK」,辰巳化学株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1190018F7021/1190018F7021_000.jpg
メマンチン塩酸塩OD錠20mg「TCK」,辰巳化学株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1190018F6076/1190018F6076_000.jpg
レボセチリジン塩酸塩錠5mg「TCK」,辰巳化学株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490028F1078/4490028F1078_000.jpg
ラベプラゾールナトリウム錠5mg「TCK」,辰巳化学株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2329028F3158/2329028F3158_000.jpg
アロプリノール錠100mg「AFP」,アルフレッサファーマ株式会社,https://www.qlife.jp/meds/image/noimage.png
塩化カリウム徐放錠600mg「St」,アルフレッサファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3229002G1082/3229002G1082_000.jpg
レボセチリジン塩酸塩錠5mg「YD」,アルフレッサファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490028F1086/4490028F1086_001.jpg
レボセチリジン塩酸塩錠2.5mg「YD」,アルフレッサファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490028F2040/4490028F2040_001.jpg
セレコキシブ錠100mg「オーハラ」,アルフレッサファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1149037F1089/1149037F1089_001.jpg
セレコキシブ錠200mg「オーハラ」,アルフレッサファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1149037F2085/1149037F2085_001.jpg
アモキシシリン細粒10％「TCK」,辰巳化学株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/6131001C1260/6131001C1260_003.jpg
アモキシシリン細粒20％「TCK」,辰巳化学株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/6131001C2119/6131001C2119_003.jpg
クラリスロマイシン錠200mg「TCK」［一般感染症・非結核性抗酸菌症］,辰巳化学株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/6149003F2267/6149003F2267_000.jpg
クラリスロマイシン錠200mg「TCK」「ヘリコバクター・ピロリ感染症」,辰巳化学株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/6149003F2267/6149003F2267_000.jpg
クラリスロマイシン錠小児用50mg「TCK」,辰巳化学株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/6149003F1236/6149003F1236_000.jpg
フルコナゾールカプセル50mg「JG」,日本ジェネリック株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/6290002M1143/6290002M1143_004.jpg
フルコナゾールカプセル100mg「JG」,日本ジェネリック株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/6290002M2140/6290002M2140_004.jpg
スマトリプタン錠50mg「JG」,日本ジェネリック株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2160003F1065/2160003F1065_000.jpg
アトルバスタチン錠5mg「ケミファ」,日本ケミファ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2189015F1210/2189015F1210_000.jpg
アトルバスタチン錠10mg「ケミファ」,日本ケミファ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2189015F2216/2189015F2216_000.jpg
チザニジン錠1mg「NPI」,日本ケミファ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1249010F1336/1249010F1336_001.jpg
イコサペント酸エチル粒状カプセル300mg「日本臓器」,日本臓器製薬株式会社,https://www.qlife.jp/meds/image/noimage.png
イコサペント酸エチル粒状カプセル600mg「日本臓器」,日本臓器製薬株式会社,https://www.qlife.jp/meds/image/noimage.png
イコサペント酸エチル粒状カプセル900mg「日本臓器」,日本臓器製薬株式会社,https://www.qlife.jp/meds/image/noimage.png
タダラフィル錠10mgCI「あすか」,あすか製薬株式会社,https://www.qlife.jp/meds/image/noimage.png
タダラフィル錠20mgCI「あすか」,あすか製薬株式会社,https://www.qlife.jp/meds/image/noimage.png
ラベプラゾールNa錠10mg「AA」,あすか製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2329028F1031/2329028F1031_000.jpg
イミダプリル塩酸塩錠2.5mg「JG」,日本ジェネリック株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2144008F1056/2144008F1056_006.jpg
イミダプリル塩酸塩錠5mg「JG」,日本ジェネリック株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2144008F2052/2144008F2052_006.jpg
イミダプリル塩酸塩錠10mg「JG」,日本ジェネリック株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2144008F3059/2144008F3059_006.jpg
エパルレスタット錠50mg「JG」,日本ジェネリック株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3999013F1266/3999013F1266_004.jpg
ボグリボース錠0.2mg「杏林」,キョーリンリメディオ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3969004F1306/3969004F1306_000.jpg
ボグリボースOD錠0.2mg「マイラン」,キョーリンリメディオ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3969004F3139/3969004F3139_004.jpg
ボグリボースOD錠0.3mg「マイラン」,キョーリンリメディオ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3969004F4135/3969004F4135_004.jpg
アゼルニジピン錠8mg「JG」,日本ジェネリック株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2149043F1046/2149043F1046_006.jpg
アゼルニジピン錠16mg「JG」,日本ジェネリック株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2149043F2042/2149043F2042_006.jpg
イミダフェナシンOD錠0.1mg「トーワ」,東和薬品株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2590013F2104/2590013F2104_001.jpg
セレコキシブ錠100mg「トーワ」,東和薬品株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1149037F1143/1149037F1143_001.jpg
セレコキシブ錠200mg「トーワ」,東和薬品株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1149037F2140/1149037F2140_001.jpg
ラベプラゾールNa錠5mg「トーワ」,東和薬品株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2329028F3093/2329028F3093_001.jpg
レボセチリジン塩酸塩DS0.5%「TCK」,辰巳化学株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490028R1023/4490028R1023_001.jpg
レボセチリジン塩酸塩錠5mg「YD」,株式会社陽進堂,https://www.qlife.jp/meds/img/packageinsert/basic/4490028F1086/4490028F1086_001.jpg
タダラフィル錠2.5mgZA「あすか」,あすか製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2590016F1047/2590016F1047_000.jpg
タダラフィル錠5mgZA「あすか」,あすか製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2590016F2043/2590016F2043_000.jpg
ラベプラゾールNa錠5mg「AA」,あすか製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2329028F3034/2329028F3034_000.jpg
トリラホン錠8mg,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1172006F3033/1172006F3033_005.jpg
トリラホン散1％,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1172007B1033/1172007B1033_000.jpg
ヤーズ配合錠,バイエル薬品株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2482011F1020/2482011F1020_005.jpg
バルデナフィル錠10mg「サワイ」,沢井製薬株式会社,https://www.qlife.jp/meds/image/noimage.png
バルデナフィル錠20mg「サワイ」,沢井製薬株式会社,https://www.qlife.jp/meds/image/noimage.png
炭酸リチウム錠200mg「アメル」,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179017F2060/1179017F2060_006.jpg
スルピリド錠200mg「アメル」,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179016F2120/1179016F2120_006.jpg
スルピリド錠100mg「アメル」,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179016F1159/1179016F1159_008.jpg
エナラプリルマレイン酸塩錠2.5mg「JG」,日本ジェネリック株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2144002F1210/2144002F1210_004.jpg
エナラプリルマレイン酸塩錠5mg「JG」,日本ジェネリック株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2144002F2292/2144002F2292_004.jpg
アナストロゾール錠1mg「JG」,日本ジェネリック株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4291010F1074/4291010F1074_004.jpg
アリピプラゾール錠3mg「ヨシトミ」,ニプロＥＳファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179045F1139/1179045F1139_000.jpg
アリピプラゾール錠6mg「ヨシトミ」,ニプロＥＳファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179045F2135/1179045F2135_000.jpg
アリピプラゾール錠12mg「ヨシトミ」,ニプロＥＳファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179045F3131/1179045F3131_000.jpg
アリピプラゾール散1%「ヨシトミ」,ニプロＥＳファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179045B1099/1179045B1099_001.jpg
アリピプラゾールOD錠3mg「ヨシトミ」,ニプロＥＳファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179045F4138/1179045F4138_000.jpg
アリピプラゾールOD錠6mg「ヨシトミ」,ニプロＥＳファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179045F5134/1179045F5134_000.jpg
アリピプラゾールOD錠12mg「ヨシトミ」,ニプロＥＳファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179045F6130/1179045F6130_000.jpg
アリピプラゾールOD錠24mg「ヨシトミ」,ニプロＥＳファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179045F7137/1179045F7137_000.jpg
メマンチン塩酸塩DS2%「サワイ」,沢井製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1190018R1038/1190018R1038_005.jpg
アモキシシリンカプセル250mg「TCK」,日本ジェネリック株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/6131001M2351/6131001M2351_000.jpg
テルビナフィン錠125mg「TCK」,辰巳化学株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/6290005F1334/6290005F1334_000.jpg
ベニジピン塩酸塩錠2mg「TCK」,辰巳化学株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2171021F1296/2171021F1296_001.jpg
ベニジピン塩酸塩錠4mg「TCK」,辰巳化学株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2171021F2314/2171021F2314_001.jpg
ベニジピン塩酸塩錠8mg「TCK」,辰巳化学株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2171021F3280/2171021F3280_001.jpg
アンコチル錠500mg,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/6290001F1050/6290001F1050_006.jpg
フルティフォーム50エアゾール56吸入用,杏林製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2290802G1023/2290802G1023_002.jpg
フルティフォーム50エアゾール120吸入用,杏林製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2290802G3026/2290802G3026_002.jpg
ラベプラゾールNa錠10mg「トーワ」,東和薬品株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2329028F1112/2329028F1112_005.jpg
エバスチン錠5mg「NS」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490019F1060/4490019F1060_004.jpg
エバスチン錠10mg「NS」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490019F2067/4490019F2067_003.jpg
エバスチンOD錠5mg「NS」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490019F3144/4490019F3144_004.jpg
エバスチンOD錠10mg「NS」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490019F4140/4490019F4140_004.jpg
クエチアピン錠25mg「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179042F1178/1179042F1178_000.jpg
クエチアピン錠100mg「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179042F2174/1179042F2174_000.jpg
クエチアピン錠200mg「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179042F3170/1179042F3170_000.jpg
酸化マグネシウム細粒83％＜ハチ＞,丸石製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2344009C1047/2344009C1047_007.jpg
エナラプリルマレイン酸塩錠5mg「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2144002F2390/2144002F2390_000.jpg
エピナスチン塩酸塩錠20mg「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490014F2331/4490014F2331_000.jpg
オランザピン錠2.5mg「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179044F1169/1179044F1169_001.jpg
オランザピン錠5mg「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179044F2165/1179044F2165_001.jpg
オランザピン錠10mg「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179044F3161/1179044F3161_001.jpg
カムシア配合錠LD「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2149116F1071/2149116F1071_000.jpg
カムシア配合錠HD「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2149116F2078/2149116F2078_000.jpg
アリピプラゾール錠3mg「ニプロ」,ニプロ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179045F1112/1179045F1112_000.jpg
オルメサルタン錠5mg「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2149044F3140/2149044F3140_001.jpg
オルメサルタン錠10mg「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2149044F1130/2149044F1130_000.jpg
オルメサルタン錠20mg「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2149044F2136/2149044F2136_000.jpg
オルメサルタン錠40mg「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2149044F4147/2149044F4147_001.jpg
エレトリプタン錠20mg「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2160005F1099/2160005F1099_000.jpg
一硝酸イソソルビド錠20mg「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2171023F2143/2171023F2143_001.jpg
一硝酸イソソルビド錠10mg「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2171023F1104/2171023F1104_002.jpg
エナラプリルマレイン酸塩錠2.5mg「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2144002F1342/2144002F1342_000.jpg
エナラプリルマレイン酸塩錠10mg「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2144002F3310/2144002F3310_000.jpg
エピナスチン塩酸塩錠10mg「日新」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490014F1297/4490014F1297_000.jpg
クアゼパム錠20mg「MNP」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1124030F2033/1124030F2033_008.jpg
クアゼパム錠15mg「MNP」,日新製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1124030F1037/1124030F1037_010.jpg
